Customer ID,Quantity,Price,TotalPrice,Recency,Frequency,Monetary,tenure,MonthlyTrend,AOV,Churn
12471.0,11.073011734028682,3.6032855280312903,25.04262059973924,8,81,25.04262059973924,364,-22.0,3.6032855280312903,1
12472.0,10.47112462006079,2.3661550151975685,16.302750759878418,5,26,16.302750759878418,361,83.0,2.3661550151975685,1
12474.0,9.879478827361563,3.1473289902280133,15.797980456026057,4,25,15.797980456026057,298,-83.0,3.1473289902280133,1
12475.0,9.44,3.3136,17.0504,45,1,17.0504,0,24.0,3.3136,1
12476.0,10.706666666666667,4.1716,23.8968,10,18,23.8968,127,83.0,4.1716,1
12477.0,9.340909090909092,3.955378787878788,26.72965909090909,35,3,26.72965909090909,223,-37.0,3.955378787878788,0
12480.0,13.626373626373626,3.5383516483516484,23.664505494505498,35,4,23.664505494505498,108,-48.0,3.5383516483516484,0
12481.0,21.610169491525422,4.572994350282485,37.43598870056497,1,8,37.43598870056497,241,-13.0,4.572994350282485,0
12482.0,130.6231884057971,18.471642512077295,105.76584541062802,85,32,105.76584541062802,204,-9.0,18.471642512077295,0
12483.0,15.64179104477612,8.408358208955224,37.60805970149254,14,14,37.60805970149254,298,14.0,8.408358208955224,0
12484.0,8.022388059701493,2.9534328358208954,13.49686567164179,113,8,13.49686567164179,259,-6.0,2.9534328358208954,0
12485.0,12.176470588235293,2.4105882352941173,20.826470588235296,165,1,20.826470588235296,0,25.0,2.4105882352941177,1
12486.0,10.673469387755102,4.103673469387755,21.168979591836734,67,1,21.168979591836734,0,15.0,4.103673469387755,1
12487.0,48.0,1.6166666666666665,86.59999999999998,366,2,86.59999999999998,0,-46.0,1.6166666666666665,1
12490.0,13.01834862385321,3.040091743119266,20.186743119266055,14,12,20.186743119266055,360,25.0,3.040091743119266,1
12492.0,11.454545454545455,3.1818181818181817,20.545454545454547,39,1,20.545454545454547,0,-6.0,3.1818181818181817,1
12494.0,7.131578947368421,4.262894736842106,15.89921052631579,1,5,15.89921052631579,210,-19.0,4.262894736842106,0
12495.0,6.631578947368421,6.0,17.021052631578947,270,2,17.021052631578947,5,16.0,6.0,1
12496.0,2.5384615384615383,2.1553846153846155,4.160769230769231,256,2,4.160769230769231,0,-6.0,2.1553846153846155,1
12497.0,101.0909090909091,2.61,117.4693181818182,36,3,117.4693181818182,281,13.0,2.61,0
12499.0,11.185185185185185,2.3296296296296295,14.582222222222223,196,1,14.582222222222223,0,1.0,2.3296296296296295,1
12500.0,7.571428571428571,4.02923076923077,18.308131868131866,71,12,18.308131868131866,238,-18.0,4.02923076923077,0
12503.0,280.5,115.8,563.0,220,1,563.0,0,-7.0,115.8,1
12504.0,33.45454545454545,4.054545454545455,27.0,53,2,27.0,179,3.0,4.054545454545455,0
12505.0,6.826086956521739,4.451086956521739,19.83695652173913,29,2,19.83695652173913,15,-1.0,4.451086956521739,1
12507.0,12.928571428571429,3.539285714285714,19.258928571428573,220,1,19.258928571428573,0,24.0,3.539285714285714,1
12510.0,13.760330578512397,26.761487603305785,22.369917355371904,95,14,22.369917355371904,276,13.0,26.761487603305785,0
12511.0,9.010309278350515,3.447577319587629,15.802938144329897,50,2,15.802938144329897,14,153.0,3.447577319587629,1
12514.0,12.121212121212121,1.7969696969696969,17.578181818181818,277,1,17.578181818181818,0,-161.0,1.7969696969696969,1
12516.0,22.4375,1.9652083333333332,27.845,66,2,27.845,168,-10.0,1.9652083333333332,0
12519.0,8.541666666666666,3.2762499999999997,14.764583333333334,100,2,14.764583333333334,12,-21.0,3.2762499999999997,1
12523.0,8.948387096774194,4.2140645161290315,15.969548387096776,10,17,15.969548387096776,363,7.0,4.2140645161290315,1
12524.0,35.44897959183673,3.5675510204081635,67.40448979591837,24,10,67.40448979591837,280,-3.0,3.5675510204081635,0
12525.0,6.324675324675325,3.694285714285714,10.846493506493507,127,8,10.846493506493507,244,-1.0,3.694285714285714,0
12527.0,20.857142857142858,2.1571428571428575,27.62857142857143,130,2,27.62857142857143,34,-4.0,2.1571428571428575,1
12529.0,8.26086956521739,2.9808695652173913,13.555652173913044,158,2,13.555652173913044,5,1.0,2.9808695652173913,1
12530.0,19.127659574468087,3.1101063829787234,21.981170212765957,45,7,21.981170212765957,233,13.0,3.1101063829787234,0
12531.0,9.129310344827585,2.3926724137931035,15.291637931034483,316,2,15.291637931034483,5,101.0,2.3926724137931035,1
12533.0,6.311111111111111,3.318,12.777666666666667,254,6,12.777666666666667,119,-83.0,3.318,1
12537.0,10.44186046511628,2.9227906976744187,17.04511627906977,44,1,17.04511627906977,0,10.0,2.9227906976744187,1
12538.0,11.153846153846153,4.128461538461538,21.26923076923077,14,1,21.26923076923077,0,-30.0,4.128461538461538,1
12539.0,10.683982683982684,3.305108225108225,24.443290043290045,86,3,24.443290043290045,265,11.0,3.305108225108225,0
12540.0,14.73469387755102,4.037074829931973,29.926020408163264,14,17,29.926020408163264,353,5.0,4.037074829931973,1
12542.0,11.422222222222222,3.149777777777778,9.408444444444445,120,4,9.408444444444445,156,-15.0,3.149777777777778,0
12543.0,16.0,2.6132558139534883,22.796511627906977,84,1,22.796511627906977,0,29.0,2.6132558139534883,1
12547.0,13.461538461538462,3.082307692307692,13.521538461538462,136,1,13.521538461538462,0,-30.0,3.082307692307692,1
12549.0,27.877551020408163,1.6487755102040815,32.15673469387755,211,6,32.15673469387755,121,2.0,1.6487755102040818,0
12553.0,7.458333333333333,4.758541666666667,18.678541666666668,21,3,18.678541666666668,37,7.0,4.758541666666667,1
12554.0,9.23076923076923,3.8242307692307693,18.01923076923077,84,1,18.01923076923077,0,4.0,3.8242307692307693,1
12555.0,1.0,129.23,129.23,318,1,129.23,0,-25.0,129.23,1
12557.0,95.92,2.1692,269.0072,7,4,269.0072,351,4.0,2.1692,0
12562.0,14.051282051282051,3.5992307692307692,30.38923076923077,21,2,30.38923076923077,49,14.0,3.5992307692307692,1
12563.0,8.692307692307692,3.921538461538461,19.172307692307694,44,1,19.172307692307694,0,-6.0,3.921538461538461,1
12567.0,9.102564102564102,4.19451282051282,21.94297435897436,3,8,21.94297435897436,299,70.0,4.19451282051282,0
12568.0,9.6,6.234,14.0,280,1,14.0,0,-78.0,6.234,1
12570.0,1.0,77.52,77.52,318,1,77.52,0,-4.0,77.52,1
12573.0,4.34065934065934,2.2493406593406595,6.11945054945055,17,4,6.11945054945055,83,62.0,2.2493406593406595,1
12575.0,8.289473684210526,3.5702631578947375,16.389999999999997,93,2,16.389999999999997,69,-48.0,3.5702631578947375,1
12576.0,8.879310344827585,3.0410344827586204,13.394655172413794,28,5,13.394655172413794,133,5.0,3.0410344827586204,1
12577.0,4.67741935483871,1.8309032258064517,6.425483870967741,17,5,6.425483870967741,354,54.0,1.8309032258064517,0
12578.0,19.065573770491802,2.993114754098361,29.82114754098361,21,3,29.82114754098361,58,-55.0,2.993114754098361,1
12580.0,9.735294117647058,2.606176470588235,18.741176470588236,212,1,18.741176470588236,0,15.0,2.606176470588235,1
12582.0,8.45679012345679,3.481728395061728,18.136296296296297,58,2,18.136296296296297,155,-6.0,3.481728395061728,0
12583.0,17.831818181818182,3.1185454545454547,32.534363636363636,9,14,32.534363636363636,359,-8.0,3.1185454545454547,1
12586.0,7.214285714285714,5.283571428571428,22.008690476190477,4,4,22.008690476190477,354,-19.0,5.283571428571428,0
12588.0,10.026315789473685,6.432105263157895,19.054736842105264,35,4,19.054736842105264,198,18.0,6.432105263157895,0
12589.0,6.005649717514125,15.190790960451977,13.827627118644067,50,9,13.827627118644067,275,70.0,15.190790960451977,0
12590.0,-1.0,3.95,-3.95,137,2,-3.95,105,-88.0,3.95,0
12591.0,10.44186046511628,4.676744186046512,20.91395348837209,26,2,20.91395348837209,18,4.0,4.676744186046512,1
12592.0,23.96969696969697,34.05878787878788,10.833636363636364,155,6,10.833636363636364,0,61.0,34.05878787878788,1
12594.0,11.650602409638553,3.0799999999999996,20.774578313253013,14,6,20.774578313253013,267,-47.0,3.0799999999999996,0
12595.0,14.263157894736842,3.1905263157894734,15.737894736842104,140,1,15.737894736842104,0,0.0,3.1905263157894734,1
12598.0,11.538461538461538,2.736666666666667,18.102435897435896,71,6,18.102435897435896,213,18.0,2.736666666666667,0
12599.0,17.366197183098592,2.5822535211267605,17.804788732394368,17,6,17.804788732394368,196,-16.0,2.5822535211267605,1
12600.0,8.426666666666666,6.449866666666667,31.663333333333334,7,16,31.663333333333334,360,-19.0,6.449866666666667,0
12601.0,7.5,8.158333333333333,17.366666666666664,40,1,17.366666666666664,0,4.0,8.158333333333333,1
12605.0,11.708860759493671,2.207974683544304,15.512025316455697,1,5,15.512025316455697,93,-3.0,2.207974683544304,1
12606.0,1.0,21.0,21.0,318,1,21.0,0,-2.0,21.0,1
12608.0,20.1875,1.6275,25.986875,40,1,25.986875,0,15.0,1.6275,1
12609.0,7.793103448275862,4.288362068965517,19.750086206896555,10,7,19.750086206896555,345,9.0,4.288362068965517,0
12613.0,13.298913043478262,3.0140760869565217,18.329021739130436,24,7,18.329021739130436,337,-2.0,3.0140760869565217,0
12615.0,11.092485549132949,3.2701156069364163,18.92306358381503,49,7,18.92306358381503,324,28.0,3.2701156069364163,0
12616.0,9.043478260869565,3.7347826086956517,16.87391304347826,18,2,16.87391304347826,6,-28.0,3.7347826086956517,1
12619.0,14.0,2.548,14.014,196,1,14.014,0,-13.0,2.548,1
12621.0,20.740384615384617,3.3295192307692307,35.15141025641026,1,22,35.15141025641026,302,4.0,3.3295192307692307,1
12623.0,11.234177215189874,3.177151898734177,21.10594936708861,52,8,21.10594936708861,279,6.0,3.177151898734177,1
12625.0,17.49484536082474,2.43,25.577938144329895,145,2,25.577938144329895,87,39.0,2.43,0
12629.0,16.044444444444444,3.997777777777778,34.62711111111111,21,2,34.62711111111111,37,-34.0,3.997777777777778,1
12631.0,8.754838709677419,2.8249677419354837,18.140451612903227,67,6,18.140451612903227,261,-22.0,2.8249677419354837,0
12632.0,17.57894736842105,2.596578947368421,19.44421052631579,156,4,19.44421052631579,44,18.0,2.596578947368421,1
12633.0,9.8,3.1114761904761905,16.450380952380954,18,5,16.450380952380954,143,13.0,3.1114761904761905,0
12634.0,16.85,7.777500000000001,24.5,171,2,24.5,12,-14.0,7.777500000000001,1
12635.0,9.961538461538462,2.795512820512821,15.913205128205128,28,2,15.913205128205128,64,9.0,2.795512820512821,1
12636.0,1.0,141.0,141.0,374,1,141.0,0,-28.0,141.0,1
12637.0,5.2326530612244895,2.2930204081632652,9.462897959183673,14,4,9.462897959183673,165,144.0,2.2930204081632652,0
12638.0,9.555555555555555,6.888888888888889,27.755555555555556,275,1,27.755555555555556,0,-136.0,6.888888888888889,1
12639.0,10.238095238095237,4.237857142857143,19.673095238095236,70,2,19.673095238095236,193,18.0,4.237857142857143,0
12643.0,83.40625,7.795624999999999,141.758125,21,8,141.758125,225,-19.0,7.795624999999999,0
12644.0,7.3478260869565215,3.587173913043478,14.539456521739131,66,5,14.539456521739131,263,25.0,3.587173913043478,0
12645.0,11.426966292134832,2.5898876404494384,19.5923595505618,45,5,19.5923595505618,259,-13.0,2.5898876404494384,0
12647.0,12.091928251121077,4.687040358744395,31.418991031390135,3,35,31.418991031390135,327,16.0,4.687040358744395,1
12648.0,7.866666666666666,3.9393333333333334,17.310000000000002,70,4,17.310000000000002,266,-35.0,3.9393333333333334,0
12649.0,14.901098901098901,2.7105494505494505,17.966923076923077,1,7,17.966923076923077,330,1.0,2.7105494505494505,0
12651.0,8.0,2.108695652173913,10.926086956521738,14,4,10.926086956521738,86,8.0,2.108695652173913,1
12652.0,10.333333333333334,5.0,32.35,70,1,32.35,0,-7.0,5.0,1
12653.0,17.72093023255814,2.9111627906976745,45.37162790697675,162,1,45.37162790697675,0,40.0,2.911162790697674,1
12655.0,5.0,5.490625,16.334375,59,1,16.334375,0,-27.0,5.490625,1
12656.0,9.211382113821138,3.3208943089430893,19.00861788617886,61,4,19.00861788617886,137,31.0,3.32089430894309,0
12661.0,19.636363636363637,0.8772727272727273,14.727272727272727,72,1,14.727272727272727,0,-36.0,0.8772727272727273,1
12662.0,8.491620111731844,3.533798882681564,17.497709497206706,9,11,17.497709497206706,244,4.0,3.533798882681564,1
12663.0,15.363636363636363,5.577272727272727,18.545454545454547,260,3,18.545454545454547,43,-11.0,5.577272727272727,1
12664.0,36.5,12.7225,148.52,150,2,148.52,212,0.0,12.7225,0
12665.0,7.117647058823529,4.061764705882353,14.1,53,3,14.1,251,2.0,4.061764705882353,0
12666.0,11.935483870967742,3.846774193548387,40.27161290322581,30,1,40.27161290322581,0,25.0,3.846774193548387,1
12668.0,9.105820105820106,3.493730158730159,20.20510582010582,14,6,20.20510582010582,298,18.0,3.493730158730159,0
12670.0,10.0,5.530869565217392,33.22782608695652,21,2,33.22782608695652,280,-34.0,5.530869565217392,0
12671.0,32.44444444444444,2.7264666666666666,58.27735555555556,242,1,58.27735555555556,0,30.0,2.7264666666666666,1
12672.0,3.533333333333333,4.923333333333333,12.306666666666667,225,2,12.306666666666667,6,-30.0,4.923333333333333,1
12673.0,10.90625,3.0109375,19.359375,37,1,19.359375,0,17.0,3.0109375,1
12675.0,2.9130434782608696,3.9197391304347824,8.128695652173912,189,4,8.128695652173912,24,-31.0,3.9197391304347824,1
12676.0,18.96825396825397,4.432380952380952,22.884126984126986,44,6,22.884126984126986,74,36.0,4.432380952380952,1
12677.0,7.565217391304348,3.9543478260869565,16.92608695652174,191,3,16.92608695652174,176,-25.0,3.9543478260869565,0
12678.0,52.96261682242991,3.434766355140187,75.99471962616823,11,10,75.99471962616823,325,-2.0,3.434766355140187,0
12681.0,11.77122641509434,2.8470872641509435,19.89878537735849,3,30,19.89878537735849,358,31.0,2.8470872641509435,1
12682.0,10.51063829787234,3.4686653771760154,22.54852998065764,1,24,22.54852998065764,373,8.0,3.4686653771760154,1
12683.0,13.537688442211055,3.0110552763819096,21.093015075376886,1,9,21.093015075376886,360,5.0,3.0110552763819096,0
12686.0,15.285714285714286,3.2585714285714285,12.734285714285715,7,1,12.734285714285715,0,-47.0,3.2585714285714285,1
12687.0,11.134920634920634,4.4835714285714285,16.97547619047619,116,2,16.97547619047619,0,119.0,4.4835714285714285,1
12691.0,7.285714285714286,5.364285714285714,19.228571428571428,56,1,19.228571428571428,0,-119.0,5.364285714285714,1
12692.0,2.769230769230769,3.123076923076923,8.534615384615385,273,1,8.534615384615385,0,6.0,3.123076923076923,1
12693.0,6.523809523809524,4.745238095238095,19.272857142857145,32,5,19.272857142857145,126,-11.0,4.745238095238095,1
12694.0,17.95744680851064,2.103617021276596,20.633617021276596,51,2,20.633617021276596,5,45.0,2.103617021276596,1
12695.0,7.3125,5.8909375,25.781875,164,3,25.781875,137,-44.0,5.890937500000001,1
12696.0,11.26,4.243,16.023,70,3,16.023,247,25.0,4.243,0
12698.0,6.9375,5.1,21.234375,226,1,21.234375,0,-12.0,5.1,1
12699.0,9.097560975609756,3.111219512195122,15.563658536585367,53,1,15.563658536585367,0,25.0,3.111219512195122,1
12701.0,11.159574468085106,2.916914893617021,17.53936170212766,165,4,17.53936170212766,104,18.0,2.916914893617021,0
12703.0,6.096774193548387,3.2825806451612904,9.959354838709677,269,5,9.959354838709677,51,-39.0,3.2825806451612904,1
12705.0,11.276978417266188,2.34705035971223,17.049496402877697,10,8,17.049496402877697,362,28.0,2.34705035971223,0
12706.0,-1.0,91.89,-91.89,318,1,-91.89,0,-47.0,91.89,1
12708.0,7.382716049382716,4.053333333333334,15.443456790123458,4,15,15.443456790123458,353,13.0,4.053333333333334,1
12709.0,30.042296072507554,4.21036253776435,63.50003021148036,2,30,63.50003021148036,363,-7.0,4.21036253776435,1
12711.0,12.833333333333334,2.579333333333333,22.3175,247,2,22.3175,65,25.0,2.579333333333333,1
12712.0,8.269736842105264,4.218421052631579,18.013355263157894,1,14,18.013355263157894,365,-11.0,4.218421052631579,1
12714.0,13.05491990846682,2.671395881006865,21.47562929061785,24,7,21.47562929061785,347,56.0,2.671395881006865,0
12717.0,5.875,5.961875,17.370625,226,1,17.370625,0,-61.0,5.961875,1
12720.0,9.114942528735632,2.837241379310345,13.417241379310344,5,13,13.417241379310344,137,14.0,2.837241379310345,1
12721.0,7.522222222222222,4.110888888888889,14.196666666666667,1,4,14.196666666666667,105,-27.0,4.110888888888889,1
12724.0,12.289473684210526,2.890263157894737,16.9225,19,3,16.9225,151,15.0,2.890263157894737,0
12725.0,10.773584905660377,5.955943396226416,21.384528301886796,7,4,21.384528301886796,213,6.0,5.955943396226416,0
12726.0,26.818181818181817,2.3640000000000003,25.554545454545455,23,4,25.554545454545455,237,-12.0,2.3640000000000003,0
12727.0,11.46875,3.423125,26.544218750000002,78,3,26.544218750000002,212,1.0,3.423125,0
12728.0,8.266666666666667,3.9679999999999995,15.589333333333334,19,1,15.589333333333334,0,2.0,3.9679999999999995,1
12730.0,4.9787234042553195,4.915957446808511,17.643617021276597,157,1,17.643617021276597,0,32.0,4.915957446808511,1
12731.0,26.92436974789916,3.4414285714285713,57.813445378151265,78,5,57.813445378151265,205,-1.0,3.4414285714285713,1
12733.0,5.3428571428571425,3.635071428571429,13.877642857142856,25,5,13.877642857142856,300,-7.0,3.635071428571429,0
12734.0,11.8,4.543333333333334,35.28333333333333,10,2,35.28333333333333,17,-24.0,4.543333333333334,1
12737.0,1.0,1855.25,1855.25,134,2,1855.25,0,-13.0,1855.25,1
12738.0,13.454545454545455,3.95,14.122727272727273,8,1,14.122727272727273,0,9.0,3.95,1
12739.0,9.117647058823529,11.266666666666667,33.60176470588235,21,2,33.60176470588235,8,40.0,11.266666666666667,1
12741.0,13.375,12.220625,25.379375,165,2,25.379375,3,-35.0,12.220625,1
12742.0,19.83823529411765,1.7077941176470588,17.426764705882352,235,2,17.426764705882352,25,-15.0,1.707794117647059,1
12744.0,14.982905982905983,3.1838461538461535,34.5108547008547,95,4,34.5108547008547,131,80.0,3.1838461538461535,0
12745.0,20.347826086956523,11.71913043478261,40.235217391304346,122,3,40.235217391304346,195,-69.0,11.71913043478261,0
12746.0,4.55,3.6975000000000002,11.5425,163,3,11.5425,203,6.0,3.6975000000000002,0
12747.0,9.0,4.420432098765432,30.670246913580247,5,22,30.670246913580247,363,-11.0,4.420432098765432,1
